"","fecha","titulo","texto"
"5665","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Una vez que teníamos la lista, el siguiente componente fue definir la cantidad por paciente o por establecimiento para cada uno de estos insumos."
"5666","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","También se llegó un acuerdo sectorial para tener una metodología común, no solamente dentro de los servicios estatales de salud o de la Secretaría de Salud, pero también con el IMSS, con el Issste y con todas las instituciones del sector para que de una manera homogénea calculemos los insumos por paciente."
"5667","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Una vez que se tienen los insumos por paciente, ahora calculamos para los escenarios. Entonces, claramente para el escenario uno de casos de importación, digo, claramente son muy pocos insumos los que se requieren y están totalmente cubiertos."
"5668","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces, lo que decidimos es calcular el escenario hipotético número tres, ya con una dispersión epidémica en todo el país. Y con base en ese escenario y con diferentes parámetros para tener la incertidumbre en la que estamos ahora poder cubrir diferentes escenarios dentro de este mismo marco epidémico global o de toda la República, y una vez que tuvimos esto, calculamos los insumos."
"5669","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Ahora en lo que estamos es en trabajo con la Secretaría de Hacienda donde están haciendo la investigación de mercado con los diferentes proveedores, los diferentes insumos, medicamentos, equipos de protección personal, equipamiento, tales como ventiladores y también insumos para higiene de manos y desinfección."
"5670","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Una vez que tengamos ya los precios de referencia en esta investigación de mercado con toda la demanda sectorial, vamos a poder ver o estimar exactamente el monto en dinero, que es lo que necesitamos."
"5671","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Pero este es el avance que tenemos ahora, ya está ahora en investigación de mercado y esperamos que en los próximos días podamos tener ya la estimación económica específica."
"5672","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Eso sería todo."
"5673","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMÍA ZEGARRA: Muchas gracias, doctor López Ridaura. Pasaríamos entonces directamente a preguntas y respuestas para poder tener el tiempo necesario para responderlas."
"5674","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Empezamos con una pregunta aquí, captamos una pregunta acá y vamos con una pregunta allá."
"5675","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Por favor, adelante."
"5676","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","PREGUNTA: Gracias. Buenas tardes."
"5677","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Quiero preguntarle al doctor Ruy sobre los insumos. En el escenario uno dice que están completos los insumos; entonces, quería saber si me puede dar datos de qué insumos estamos hablando y las cantidades, por favor."
"5678","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y en el escenario tres lo mismo, ¿específicamente qué insumos se requerirían y qué cantidad de insumos se requerirían?"
"5679","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","RUY LÓPEZ RIDAURA: Muchas gracias por la pregunta. Digo, el tipo de insumos no depende tanto del escenario, son los mismos insumos, la cantidad claramente depende del escenario."
"5680","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces, los rubros que lo comenté. Principalmente cuando hablamos de equipos de protección personal, estamos hablando tanto de cubrebocas de tipo quirúrgico, son los que se han recomendado, también mascarillas que son los cubrebocas más rígidos para ya algunas situaciones específicas, además de batas y caretas para la toma de muestra para cuando ya hay un… principalmente son insumos que están dirigidos a la protección del personal médico, tanto para la toma de muestras o para las intervenciones."
"5681","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","También tenemos un grupo amplio de diferentes medicamentos que se han propuesto para la atención, ya sea tanto en hospital como la terapia intensiva."
"5682","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","También tenemos otra parte de insumos que son los reactivos para las pruebas diagnósticas. Digo, ya se inició una primera transferencia, como ya se comentó, en otras sesiones que ya todos los laboratorios prácticamente todos los laboratorios estatales de salud pública tienen instalada la prueba y tienen los reactivos iniciales, pero claramente necesitaremos más reactivos. Entonces, toda la parte de reactivos de laboratorio también están incluidos aquí."
"5683","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y en parte de equipamiento hemos enfocado principalmente el componente de ventiladores y monitores para terapia intensiva, que en un formato un poco más de reserva estratégica estamos pensando contar con un número de ventiladores para el caso de si llegamos a un escenario tres poder tener la capacidad de respuesta."
"5684","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y, por último, el otro grupo de insumos son higienes que tiene que ver más con el alcohol, gel, con el jabón, con esto que también se está calculando para cada institución."
"5685","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTORA: (inaudible) que exista, entiendo, de sexenios pasados, ¿no estaría ampliando (inaudible)"
"5686","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","RUY LÓPEZ RIDAURA: Sí tenemos una reserva estratégica, pero claramente la queremos reponer y expandir, porque es una reserva estratégica que tiene… que es limitada para un escenario tres."
"5687","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces queremos cubrir, volver a tener una reserva estratégica que sea suficiente para responder de manera específica donde se vayan presentando la necesidad e ir respondiendo con prontitud."
"5688","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTORA: Comentaba el doctor Gatell que esta reserva estaba en muy mal estado. No sé si nos puede comentar más sobre esto."
"5689","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","RUY LÓPEZ RIDAURA: Sí, digo, nos encontramos… Es una reserva que ha tenido movimiento y desde que es una reserva en la que el mismo Cenapred, es la institución que actualmente dirijo, es responsable de esta reserva una estratégica, que es una reserva estratégica que tiene tanto insumos de protección personal en algunos medicamentos, digamos, es la reserva también para oseltamivir, para influenza y es una reserva que tiene cierto movimiento, no solamente se usa para cuestiones de emergencia, sino cuando hay insumos que tienen ciertas caducidades se van moviendo hacia los diferentes estados conforme a la necesidad, pero ha estado limitada, en cada de sus insumos es muy poco lo que tiene ahora."
"5690","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces, también un componente importante de la metodología que hicimos ahora es cuantificar lo que tenemos en la reserva estratégica y cuantificar lo que tienen cada uno de los estados y las instituciones para entender bien la brecha."
"5691","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces, en los estados tenemos bastantes insumos, muchos de estos insumos son los que tradicionalmente se adquieren para la estación de influenza."
"5692","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces, sí tenemos bastantes insumos dentro de los diferentes estados e instituciones, pero sí requerimos tener más para el escenario tres."
"5693","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTORA: ¿Cuántos recursos necesitarían más o menos para tener una reserva estratégica adecuada para el escenario tres?, ¿y cuándo ya estarían listos pensando que vienen estos escenarios?"
"5694","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Gracias."
"5695","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","RUY LÓPEZ RIDAURA: Como mencioné, digo, justamos ahora en la fase de investigación de mercado, entonces todavía el monto no lo podemos todavía especificar."
"5696","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTORA: (Inaudible)"
"5697","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","RUY LÓPEZ RIDAURA: Estamos justo en eso, investigación de mercado y dependiendo del mercado y de la cantidad que tengan los diferentes proveedores y la capacidad de producción vamos a definir, entonces creo que los próximos días vamos a poderles dar más información de esto."
"5698","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMÍA ZEGARRA: Es importante comentar que también se está planteando de la mano de la totalidad de necesidad precisamente la logística de cómo se deben de adquirir, porque en un momento determinado recordemos que el escenario no necesariamente se va a presentar como tal o en su totalidad."
"5699","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces, se ha estado en mesas de trabajo definiendo, ya se tiene la totalidad de lo que en su momento se requiere, pero no necesariamente se tiene que comprar ese 100 por ciento. Al igual que los escenarios y al igual que las medidas de prevención, hay toda una programación de cómo se irían adquiriendo estos insumos, asegurando siempre o yendo uno o dos pasos adelante del escenario anterior y recordando que además los escenarios no esperamos que se presenten de manera generalizada en todo el país."
"5700","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces, también hay un seguimiento puntal que hacer a cada uno de los estados para saber en qué momento cada estado pasa de un escenario a otro y, por lo tanto, requiere de un incremento, un escalamiento de sus insumos y sus capacidades, pero entonces ya habría una reserva estratégica federal específica para COVID-19 de donde se estaría integrando esto."
"5701","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","El doctor Reyes Terán también quiere comentar algo."
"5702","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","GUSTAVO REYES TERÁN, TITULAR DE LA COMISIÓN COORDINADORA DE INSTITUTOS NACIONALES DE SALUD Y HOSPITALES DE ALTA ESPECIALIDAD: No exactamente lo que se… Buenas noches antes que todo."
"5703","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Creo que es importante reconocer después de todas estas reuniones, sesiones que hemos tenido que los cubrebocas son básicamente para el personal de la salud y para las personas que tienen el diagnóstico y que ameritan estar en resguardo domiciliario o en el hospital y no para la gente que está por todos lados en las calles, en cualquier sitio de la ciudad, en este momento no es necesario andar con cubrebocas."
"5704","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Lo digo, porque la demanda de compra de cubrebocas se ha incrementado, no solamente en México, en todo el mundo, innecesariamente, y eso finalmente tiene implicaciones también para el personal de salud, que es quien está en contacto cercano con los virus o con pacientes que potencialmente estén excretando virus y son los que deben de protegerse. Los cubrebocas y el equipo de protección personal son para el personal de salud en este momento."
"5705","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMIA ZEGARRA: Habíamos dado la palabra de este lado y ahorita regresamos de este lado."
"5706","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","PREGUNTA: Buenas noches, Cristian Bautista, de Vanguardia Veracruz."
"5707","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Doctor, a principios de esta semana les preguntaba que había dos casos en el municipio de Jalapa y Poza Rica de coronavirus. Me quedaron en dar la respuesta si ya habían sido confirmados o descartados."
"5708","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMIA ZEGARRA: Ok. Dado que no salieron entre el grupo de casos que se confirmaron, lo más probable hicieran a principios de semana, ya prácticamente los casos que están como sospechosos que salieron el día de hoy representan sólo los casos en las últimas 48 horas, es decir, casos nuevos en las últimas 48 horas, lo que quiere decir que si estos casos estaban a principios de semana y no se ha incrementado el número de casos confirmados, entonces son negativos."
"5709","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Tenemos las tablas completas, lógicamente con toda la información y los datos, podríamos verificar exactamente por localidad, pero dado que no están en el conteo de casos confirmado, lo más seguro es que hayan sido negativos."
"5710","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTOR: Muchísimas gracias."
"5711","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMIA ZEGARRA: Gracias."
"5712","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Habíamos concedido la palabra allá y ahorita la seguimos concediendo."
"5713","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","PREGUNTA: Hola, qué tal, buenas tardes. Tere Moreno, de El Universal."
"5714","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","A mí me interesaría saber, por favor, el tamaño, digamos, de la situación de un escenario tres, estamos hablando de cuántas personas ustedes han calculado que un escenario tres, que es el peor escenario, podrían llegar a estar enfermas."
"5715","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y este sentido, pues para saber más o menos el volumen de los insumos que se tienen que adquirir en comparación con los que se tienen."
"5716","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y la segunda, mencionaban que la venta de cubrebocas que se ha incrementado de manera innecesaria. ¿De cuánto estamos hablando?, ¿cuánto se ha incrementado la venta de cubrebocas desde el inicio de esta contingencia?"
"5717","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y si el hecho de que se esté incrementando… Usted decía que estaba afectado a los trabajadores del sector salud, ¿esto quiere decir que porque la gente los compra en la calle deja de haber para que las personas de los hospitales las tengan?"
"5718","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Gracias."
"5719","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMÍA ZEGARRA: Podríamos hablar un sobre los modelajes que se han estado utilizando, son modelajes matemáticos basados en diseños no exclusivos, específicos para COVID-19, sino que se utilizan precisamente en poder medir cual es el impacto de una enfermedad a partir de un primer caso."
"5720","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Estos modelajes lógicamente, dado que están basados en procedimientos matemáticos, estadísticos no incorporan el tema de las intervenciones, es decir, es lo que sucedería de manera libre, es decir, si nosotros, ni el gobierno ni la población llevará a cabo ningún tipo de acción preventiva, si no se ejecutara ningún tipo de mitigación, ningún tipo de contención, entonces es lo que sucedería en este tipo de modelajes, pero nos ayudan, porque entonces nos permiten estimar un escenario posible, precisamente para contribuir a varios otros subproductos, entre ellos la identificación de cuántos insumos se van a requerir."
"5721","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","De los modelajes que hasta el momento hemos estado utilizando, que son modelajes; uno, aplicados a la población mexicana; dos, basados en datos de cómo se ha comportado, porque ese sería nuestro, digamos, principal y mayor referente es cómo se ha comportado la enfermedad en los lugares donde ya existe y, en este caso de donde se tiene lógicamente más información y más datos, es precisamente de China."
"5722","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces, estos modelajes han estado arrojando números que pueden fluctuar entre 0.5 y el uno por ciento de personas con signos y síntomas y que por lo tanto demandarán atención médica, porque hay que recordar que podemos tener personas contagiadas, por lo tanto, infectadas, pero que no lleguen a desarrollar signos y síntomas de enfermedad o que estos signos y síntomas sean leves y no las lleven a demandar una consulta médica."
"5723","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Es una persona que a lo mejor será tan leve su sintomatología que podrá solucionar esa sintomatología con algún medicamento de los que utilizamos normalmente para los resfriados comunes y a lo mejor no llegará necesariamente a demandar."
"5724","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Estamos enfocando el modelaje, sí, hacia a las personas que llegarían a demandar atención médica, porque son las que van a necesitar de insumos para su atención personal, recurso, medicamentos, etcétera."
"5725","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Ese modelaje como comento, está fluctuando o alrededor del 0.5 por ciento de la población, estaríamos hablando de unas 600, 650 mil personas, pero hay modelos que en su momento pueden llegar hasta un poco el uno o pasado el uno por ciento, un millón 200, un millón 200 mil personas, pero repito, estos modelos hablan de carga de enfermedad o cantidad de casos sin ningún tipo de intervención."
"5726","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Lo que hemos visto o lo que se ha visto en China es que la tasa de ataque, la población afectada inclusive es menor de 0.5 por ciento de la población y no de China, sino hablando de la localidad de Hubei que es donde lógicamente se ha mantenido activa la epidemia o donde empezó y donde causó mayor acción, porque si inclusive vemos las tasas de ataque o proporción de personas que han enfermado de otras localidades de China más recientes o en donde no ha habido tanta dispersión, es mucho menor y esto en su momento lógicamente tendrá también que ver con la respuesta que pudiera tener ya directamente en la población mexicana."
"5727","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTORA: Entonces, necesitan insumos para 650 mil, un millón 200 mil personas ¿Para cuántas personas tenemos insumos?"
"5728","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMIA ZEGARRA: Justo es lo que se está trabajando en el campo de la presupuestación, si el doctor López Ridaura nos puede comentar."
"5729","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","RUY LÓPEZ RIDAURA: Sí, un poco lo que hemos estimado, digo, hemos estimado con los parámetros que comentó el doctor José Luis Alomía."
"5730","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Nosotros hicimos una primera estimación con una tasa de ataque del 0.2 por ciento, que es los datos que tenemos actualmente en Hubei, en la provincia de Hubei, y esto más o menos es alrededor de 275 mil a 300 mil casos."
"5731","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","El escenario uno, como lo ha comentado también en conferencias previas, el escenario uno estamos hablando de decenas, eso se cubre."
"5732","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y el escenario dos es centenas, en estos brotes comunitarios y también eso prácticamente está cubierto con lo que tenemos."
"5733","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Entonces, realmente estamos preparando en escenario tres y, como bien lo comentó el doctor José Luis Alomía, claramente no compararemos todo este escenario tres, sino haremos una reserva estratégica que tal vez vaya del 30 al 40 por ciento de este posible escenario tres para que tengamos esta reserva, y en caso de presentar ese escenario en alguna entidad federativa poder mover los insumos específicamente al lugar donde se necesita."
"5734","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTORA: (Inaudible)"
"5735","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMÍA ZEGARRA: Es correcto, del 100 por ciento."
"5736","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Teníamos ya la mano atrás, por favor, le habíamos concedido primero y ahorita venimos, aquí tenemos también una mano y luego atrás otra."
"5737","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","PREGUNTA: Gracias, doctor. Tres cuestionamientos breves, rapidísimos."
"5738","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","¿Cómo van con el tema de la capacitación que iban a hacer a algunas farmacias, a los médicos de las farmacias para la recepción de los pacientes?"
"5739","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Dos, en el tema del sarampión, que ahorita es importante también. Preguntarle, tenemos información de que el brote ocurrió en el reclusorio norte, queríamos saber si esto se cierto, si ustedes tienen información de este brote, en qué alcaldías está ocurriendo ya, cuántos casos reales hay."
"5740","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Esto porque la Secretaría de Salud de la Ciudad de México refiere a la Secretaría de Salud federal, entonces, es la oportunidad de preguntarlo."
"5741","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y lo tercero sería, ¿qué ha ocurrido o qué está ocurriendo con los seis pacientes que serían trasladados del hospital de Pemex de Tabasco para el Hospital Central Sur de la Ciudad de México, se les iba a trasladar para colocación de algún catéter, no se sabe nada, no habido ninguna información al respecto?"
"5742","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Si nos pudieran hablar sobre esos tres datos. Gracias."
"5743","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","GUSTAVO REYES TERÁN: Voy a responder con respecto a las farmacias del país."
"5744","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Como mencioné en una de las intervenciones anteriores, el grupo del componente de atención médica ha integrado, y yo creo que por primera vez se ha hecho esto, ha integrado a grupos privados, tanto representantes de hospitales privados como a representantes de laboratorios privados y representantes, de hecho, la Asociación Nacional de Farmacias Mexicanas, los representantes, el presidente, de hecho."
"5745","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y con respecto a la capacitación del personal, lo que se ha hecho son cursos, tanto presenciales como en línea, simultáneamente en línea y que se dejan y permanecen para mantener una educación continua a través de la grabación de los cursos de capacitación."
"5746","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Hemos dado hasta ahora dos, estamos a punto de iniciar el tercero en breve, la próxima semana y el 11 de marzo, uno fue en el Instituto Nacional de Enfermedades Respiratorias, donde ya asistieron representantes de los tres grupos, por lo menos de los dos de los tres grupos privados."
"5747","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","En el último de los cursos que fue hace unos tres, cuatro días aproximadamente en el Hospital Infantil de México asistieron ya representantes de los tres grupos."
"5748","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Independientemente de eso también ha habido acercamiento, sobre todo con la Dirección de Promoción de la Salud, con la Asociación Nacional de Farmacias Mexicanas para utilizar los establecimientos para la promoción de la salud con respecto al coronavirus, sobre todo en las estrategias no farmacológicas."
"5749","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Evidentemente no existen medicamentos actualmente contra el virus, es importante decirlo para no causar confusión sobre si hay o no tratamiento, no hay un tratamiento específico."
"5750","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","En una intervención básicamente de salud pública puestas en las farmacias donde, a decir de su presidente, concurren en algún momento del día unos 24 millones de personas cada día en todo el país, que es por eso nos interesó además mucho lo de la promoción de la salud."
"5751","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTORA: Gracias."
"5752","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","JOSÉ LUIS ALOMIA ZEGARRA: Sí, gracias."
"5753","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","En el tema de lo que preguntaba de traslado de pacientes, no tenemos nosotros esa información, podemos en su momento consultarla, pero no tenemos conocimiento de ella para esta conferencia."
"5754","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Aprovecho para comentar en relación a la pregunta del tema de los casos de sarampión en la Ciudad de México. El día de hoy, precisamente en la mañana, el subsecretario Hugo López-Gatell y la secretaria de Salud de la Ciudad de México tuvieron una conversación en relación al tema para precisamente definir cuál sería el mecanismo de comunicación e información a la población."
"5755","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","En relación a que se tenga, se cuente con toda la información relacionada a la investigación. Se está trabajando en campo en diferentes acciones, vigilancia epidemiológica, diagnóstico poslaboratorio y lógicamente el programa de vacunación, que en este caso integran las acciones."
"5756","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Y entonces se tomó la definición que sería la Secretaría de Salud de la Ciudad de México la que va a fungir como vocera única del tema de sarampión de estos casos que se han presentado, precisamente en la Ciudad de México y que están dentro de su campo de acción."
"5757","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Tengo yo entendido que ellos estaban programando pronto ya para dar una conferencia de prensa como Ciudad de México en donde ellos van a poder brindar toda la información."
"5758","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Esta es una decisión que se toma precisamente porque al ser la Ciudad de México la que está atendiendo de manera directa las actividades, son ellos los que en el día a día y pues prácticamente en la hora, hora, son los que tienen la información de primera mano de todas estas acciones que se están llevando a cabo, y son los que con mayor eficiencia y oportunidad van a poder comentar con ustedes los casos."
"5759","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Lo que lógicamente sí tenemos conocimiento como Dirección Epidemiología, porque la información sube en relación a todos los niveles de actuación, jurisdiccional estatal y federal, es en relación a lo que se comentaba ya o se publicaba en la página de ayer de estos cuatro casos confirmados de sarampión en la Ciudad de México: uno en la alcaldía Álvaro Obregón y tres en la alcaldía Gustavo A. Madero."
"5760","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","Ya la especificidad o cómo han avanzado las investigaciones en torno a estos casos, en el día de hoy lo tiene la Ciudad de México y es la Ciudad de México la que va a estar comunicando con todos ustedes en relación a esto."
"5761","05 de marzo de 2020","Versión estenográfica | Informe diario sobre coronavirus COVID-19 en México. Secretaría de Salud","INTERLOCUTORA: (inaudible)"
